year,n,mean,ci_lo,ci_hi,metric,variant
2023,65,0.26153846153846155,0.15384615384615385,0.36923076923076925,independence_share,unweighted_complete_case
2024,63,0.2698412698412698,0.15873015873015872,0.38095238095238093,independence_share,unweighted_complete_case
2025,75,0.06666666666666667,0.013333333333333334,0.13333333333333333,independence_share,unweighted_complete_case
2026,66,0.12121212121212122,0.045454545454545456,0.1973484848484845,independence_share,unweighted_complete_case
1958,76,0.3279714838873107,0.19969045607800434,0.46880772336535476,heartbreak_share,weighted_all
1959,79,0.23177064179697268,0.1250197372916887,0.34538858500773256,heartbreak_share,weighted_all
1960,89,0.3120365592982973,0.20877419087571,0.43055552009206466,heartbreak_share,weighted_all
1961,106,0.35007608144337365,0.23673205256145205,0.46483816755522356,heartbreak_share,weighted_all
1962,101,0.3078927666436305,0.20650650356485697,0.42548153593272126,heartbreak_share,weighted_all
1963,110,0.38934250107434465,0.27419624713689006,0.5014113593397765,heartbreak_share,weighted_all
1964,124,0.3539986744725505,0.25348439318266586,0.45595430968219164,heartbreak_share,weighted_all
1965,114,0.3034607183860915,0.2083882827220846,0.4120996667957056,heartbreak_share,weighted_all
1966,122,0.34801192372600664,0.23311961082374694,0.46016577448576523,heartbreak_share,weighted_all
1967,110,0.2946949876576057,0.1905629772407308,0.3940722106756962,heartbreak_share,weighted_all
1968,103,0.3490516206482593,0.24368725429881835,0.46488566745816395,heartbreak_share,weighted_all
1969,80,0.3073568185873164,0.18045237250405102,0.4479803727083736,heartbreak_share,weighted_all
1970,95,0.38011303604071983,0.25549077522064967,0.5076449747938659,heartbreak_share,weighted_all
1971,91,0.36021728710656653,0.24401570758405594,0.48124388402771967,heartbreak_share,weighted_all
1972,84,0.23476685776175982,0.13109639629861572,0.35330756131663993,heartbreak_share,weighted_all
1973,76,0.2777937065443337,0.15997205246718518,0.4130854232519289,heartbreak_share,weighted_all
1974,72,0.26905982905982906,0.16127744202980013,0.39349044779438397,heartbreak_share,weighted_all
1975,91,0.2959876423017511,0.18403039381768066,0.4097225157741219,heartbreak_share,weighted_all
1976,78,0.3313395126554343,0.19810230319434755,0.465429903726053,heartbreak_share,weighted_all
1977,93,0.32562241769169753,0.20791233391376632,0.4443665026015113,heartbreak_share,weighted_all
1978,88,0.25937256313358525,0.15792195871657683,0.37189827684879206,heartbreak_share,weighted_all
1979,94,0.325366138031956,0.21875761719951362,0.4370885555839034,heartbreak_share,weighted_all
1980,80,0.36310868828380977,0.23795251590912386,0.4900914461974008,heartbreak_share,weighted_all
1981,104,0.3697313823979035,0.2540158494994939,0.47851938827864393,heartbreak_share,weighted_all
1982,93,0.2555896962557233,0.14496924028965275,0.36802881067484533,heartbreak_share,weighted_all
1983,91,0.4315948327900519,0.30577207213464935,0.5508514667515212,heartbreak_share,weighted_all
1984,98,0.45321403085030465,0.3312352398892751,0.569591535490491,heartbreak_share,weighted_all
1985,83,0.22669516528763065,0.12985915072641763,0.34517337529976105,heartbreak_share,weighted_all
1986,86,0.31637929970502204,0.21029080287475538,0.4320191168880672,heartbreak_share,weighted_all
1987,96,0.34838300709312875,0.24337844627706967,0.4656813626861431,heartbreak_share,weighted_all
1988,92,0.4210283218912053,0.3075116007005371,0.5319178832829403,heartbreak_share,weighted_all
1989,93,0.2962369630546226,0.19531460421726118,0.407603561695387,heartbreak_share,weighted_all
1990,90,0.45645034625544373,0.33379184640425713,0.586762909256139,heartbreak_share,weighted_all
1991,77,0.25215282898601443,0.14802239008124163,0.37237029011279643,heartbreak_share,weighted_all
1992,77,0.29709073256640967,0.1709729326414335,0.4263300708524506,heartbreak_share,weighted_all
1993,71,0.38849313310229755,0.2619826415671574,0.5286606427594953,heartbreak_share,weighted_all
1994,76,0.3153627850652172,0.2015835524790835,0.44167207491135824,heartbreak_share,weighted_all
1995,79,0.34024072676070677,0.20490147574508785,0.4632326417114533,heartbreak_share,weighted_all
1996,77,0.3442579528699199,0.21201754301242295,0.4886900101458088,heartbreak_share,weighted_all
1997,84,0.3987816918462771,0.2496498049113601,0.5408749880373347,heartbreak_share,weighted_all
1998,76,0.4044470604950425,0.27294338307723803,0.5491426978408736,heartbreak_share,weighted_all
1999,73,0.3264145719201788,0.20433764448524014,0.46676808617470744,heartbreak_share,weighted_all
2000,71,0.4043758509392465,0.27371118707732983,0.5419329133766831,heartbreak_share,weighted_all
2001,61,0.25897390079569466,0.144419004105665,0.40022895247940354,heartbreak_share,weighted_all
2002,70,0.4314232620814814,0.29108359382889776,0.5691516354245291,heartbreak_share,weighted_all
2003,72,0.3787017985648333,0.23928563892128316,0.510714008034949,heartbreak_share,weighted_all
2004,65,0.45379359214455633,0.30504657186061696,0.6009446211548838,heartbreak_share,weighted_all
2005,64,0.40651533148563634,0.253018137502555,0.5632634162743795,heartbreak_share,weighted_all
2006,77,0.2828318223950444,0.16434906625471604,0.41846061387923855,heartbreak_share,weighted_all
2007,77,0.29482212046495243,0.16375612923769212,0.4293957964747677,heartbreak_share,weighted_all
2008,105,0.2973393846025732,0.17183809345699264,0.4297462593262971,heartbreak_share,weighted_all
2009,98,0.27347292176778915,0.15813417115706663,0.41487753038548486,heartbreak_share,weighted_all
2010,98,0.3615989263803681,0.23328756138016424,0.4953350097049507,heartbreak_share,weighted_all
2011,102,0.26936538334544013,0.1487489640921993,0.39790344372572717,heartbreak_share,weighted_all
2012,91,0.28207402825704797,0.16112651960158325,0.4066408491922529,heartbreak_share,weighted_all
2013,99,0.3262907539539317,0.20350714737945239,0.4689268755322036,heartbreak_share,weighted_all
2014,92,0.18663850689194486,0.09088029987956135,0.29718336138194995,heartbreak_share,weighted_all
2015,88,0.24823423310801762,0.1274161052938107,0.3793177536037191,heartbreak_share,weighted_all
2016,89,0.33863483272210165,0.19532306607600813,0.49009375821948864,heartbreak_share,weighted_all
2017,86,0.32002737449283863,0.17337508422544212,0.4692515201645966,heartbreak_share,weighted_all
2018,106,0.3090178144428503,0.17823405269699694,0.45377820572647737,heartbreak_share,weighted_all
2019,98,0.3169441315141653,0.16954010587848106,0.4909465098162507,heartbreak_share,weighted_all
2020,115,0.2542070132556172,0.14099398870418386,0.38952426493351594,heartbreak_share,weighted_all
2021,107,0.4732532448506062,0.3107859345460944,0.631070289430118,heartbreak_share,weighted_all
2022,110,0.3700316723914886,0.21562709706454564,0.5286761496693352,heartbreak_share,weighted_all
2023,112,0.43951546898019317,0.26498726578718657,0.610881838004216,heartbreak_share,weighted_all
2024,113,0.3233871103693589,0.17340808435447555,0.47142432827490255,heartbreak_share,weighted_all
2025,128,0.34633006672605954,0.21297429067598828,0.4846853308713296,heartbreak_share,weighted_all
2026,101,0.32728501301746926,0.19496324618128177,0.4726930508336764,heartbreak_share,weighted_all
1958,76,0.35526315789473684,0.25,0.4605263157894737,heartbreak_share,unweighted_all
1959,79,0.26582278481012656,0.17721518987341772,0.35443037974683544,heartbreak_share,unweighted_all
1960,89,0.3146067415730337,0.21348314606741572,0.4157303370786517,heartbreak_share,unweighted_all
1961,106,0.330188679245283,0.2358490566037736,0.41509433962264153,heartbreak_share,unweighted_all
1962,101,0.37623762376237624,0.27722772277227725,0.4752475247524752,heartbreak_share,unweighted_all
1963,110,0.4,0.3181818181818182,0.5,heartbreak_share,unweighted_all
1964,124,0.3629032258064516,0.28225806451612906,0.45161290322580644,heartbreak_share,unweighted_all
1965,114,0.34210526315789475,0.2543859649122807,0.4298245614035088,heartbreak_share,unweighted_all
1966,122,0.4098360655737705,0.32786885245901637,0.4918032786885246,heartbreak_share,unweighted_all
1967,110,0.32727272727272727,0.24522727272727274,0.41818181818181815,heartbreak_share,unweighted_all
1968,103,0.3786407766990291,0.2815533980582524,0.46601941747572817,heartbreak_share,unweighted_all
1969,80,0.275,0.1875,0.375,heartbreak_share,unweighted_all
1970,95,0.3684210526315789,0.2736842105263158,0.47368421052631576,heartbreak_share,unweighted_all
1971,91,0.32967032967032966,0.23076923076923078,0.42857142857142855,heartbreak_share,unweighted_all
1972,84,0.2619047619047619,0.17857142857142858,0.35714285714285715,heartbreak_share,unweighted_all
1973,76,0.3026315789473684,0.21052631578947367,0.40789473684210525,heartbreak_share,unweighted_all
1974,72,0.2638888888888889,0.18020833333333336,0.375,heartbreak_share,unweighted_all
1975,91,0.32967032967032966,0.23076923076923078,0.42857142857142855,heartbreak_share,unweighted_all
1976,78,0.28205128205128205,0.1794871794871795,0.38461538461538464,heartbreak_share,unweighted_all
1977,93,0.3010752688172043,0.21505376344086022,0.3978494623655914,heartbreak_share,unweighted_all
1978,88,0.2727272727272727,0.18181818181818182,0.36363636363636365,heartbreak_share,unweighted_all
